county,precinct,office,district,party,candidate,absentee,early_votes,election_day,votes
,AB-20,State Representative,7,R,"KAILIMAI, B.J.",10,21,0,31
,AB-21,Straight Party,,,DEMOCRATIC PARTY (D),107,90,0,197
,AB-21,Straight Party,,,INDEPENDENT PARTY (I),2,0,0,2
,AB-21,Straight Party,,,LIBERTARIAN PARTY (L),3,1,0,4
,AB-21,Straight Party,,,NONPARTISAN BALLOT (N),3,0,0,3
,AB-21,Straight Party,,,REPUBLICAN PARTY (R),35,24,0,59
,AB-21,US Representative,2,I,"STENSHOL, Shaun",2,0,0,2
,AB-21,US Representative,2,D,"HIRONO, Mazie",75,73,0,148
,AB-21,US Representative,2,R,"EVANS, Roger B.",32,19,0,51
,AB-21,US Representative,2,L,"MALLAN, Lloyd J. (Jeff)",3,1,0,4
,AB-21,State Senate,3,D,"ISBELL, Virginia",22,27,0,49
,AB-21,State Senate,3,D,"GREEN, Josh",74,60,0,134
,AB-21,State Representative,7,D,"EVANS, Cindy",89,78,0,167
,AB-21,State Representative,7,R,"DELA CRUZ, Ronald (Makaula)",22,13,0,35
,AB-21,State Representative,7,R,"KAILIMAI, B.J.",5,9,0,14
,AB-22,Straight Party,,,DEMOCRATIC PARTY (D),125,452,0,577
,AB-22,Straight Party,,,INDEPENDENT PARTY (I),4,1,0,5
,AB-22,Straight Party,,,LIBERTARIAN PARTY (L),0,2,0,2
,AB-22,Straight Party,,,NONPARTISAN BALLOT (N),1,2,0,3
,AB-22,Straight Party,,,REPUBLICAN PARTY (R),37,131,0,168
,AB-22,US Representative,2,I,"STENSHOL, Shaun",4,0,0,4
,AB-22,US Representative,2,D,"HIRONO, Mazie",98,331,0,429
,AB-22,US Representative,2,R,"EVANS, Roger B.",23,86,0,109
,AB-22,US Representative,2,L,"MALLAN, Lloyd J. (Jeff)",0,2,0,2
,AB-22,State Senate,1,D,"TAKAMINE, Dwight Y.",103,345,0,448
,AB-22,State Senate,1,R,"HONG, Ted H.S.",33,104,0,137
,AB-22,State Representative,7,D,"EVANS, Cindy",95,322,0,417
,AB-22,State Representative,7,R,"DELA CRUZ, Ronald (Makaula)",17,63,0,80
,AB-22,State Representative,7,R,"KAILIMAI, B.J.",11,51,0,62
,AB-23,Straight Party,,,DEMOCRATIC PARTY (D),33,85,0,118
,AB-23,Straight Party,,,INDEPENDENT PARTY (I),0,0,0,0
,AB-23,Straight Party,,,LIBERTARIAN PARTY (L),0,0,0,0
,AB-23,Straight Party,,,NONPARTISAN BALLOT (N),0,0,0,0
,AB-23,Straight Party,,,REPUBLICAN PARTY (R),18,19,0,37
,AB-23,US Representative,2,I,"STENSHOL, Shaun",0,0,0,0
,AB-23,US Representative,2,D,"HIRONO, Mazie",24,61,0,85
,AB-23,US Representative,2,R,"EVANS, Roger B.",10,12,0,22
,AB-23,US Representative,2,L,"MALLAN, Lloyd J. (Jeff)",0,0,0,0
,AB-23,State Senate,1,D,"TAKAMINE, Dwight Y.",28,64,0,92
,AB-23,State Senate,1,R,"HONG, Ted H.S.",13,11,0,24
,AB-23,State Representative,7,D,"EVANS, Cindy",22,61,0,83
,AB-23,State Representative,7,R,"DELA CRUZ, Ronald (Makaula)",5,12,0,17
,AB-23,State Representative,7,R,"KAILIMAI, B.J.",7,3,0,10
,AB-24,Straight Party,,,DEMOCRATIC PARTY (D),1077,560,0,1637
,AB-24,Straight Party,,,INDEPENDENT PARTY (I),7,9,0,16
,AB-24,Straight Party,,,LIBERTARIAN PARTY (L),3,1,0,4
,AB-24,Straight Party,,,NONPARTISAN BALLOT (N),6,3,0,9
,AB-24,Straight Party,,,REPUBLICAN PARTY (R),82,62,0,144
,AB-24,US Representative,2,I,"STENSHOL, Shaun",7,8,0,15
,AB-24,US Representative,2,D,"HIRONO, Mazie",888,470,0,1358
,AB-24,US Representative,2,R,"EVANS, Roger B.",75,56,0,131
,AB-24,US Representative,2,L,"MALLAN, Lloyd J. (Jeff)",3,1,0,4
,AB-24,State Representative,8,D,"KAMA, Tasha",360,200,0,560
,AB-24,State Representative,8,D,"SOUKI, Joe",648,331,0,979
,AB-25,Straight Party,,,DEMOCRATIC PARTY (D),1034,367,0,1401
,AB-25,Straight Party,,,INDEPENDENT PARTY (I),6,2,0,8
,AB-25,Straight Party,,,LIBERTARIAN PARTY (L),3,0,0,3
,AB-25,Straight Party,,,NONPARTISAN BALLOT (N),4,1,0,5
,AB-25,Straight Party,,,REPUBLICAN PARTY (R),84,47,0,131
,AB-25,US Representative,2,I,"STENSHOL, Shaun",4,1,0,5
,AB-25,US Representative,2,D,"HIRONO, Mazie",925,318,0,1243
,AB-25,US Representative,2,R,"EVANS, Roger B.",57,31,0,88
,AB-25,US Representative,2,L,"MALLAN, Lloyd J. (Jeff)",3,0,0,3
,AB-25,State Representative,9,D,"NAKASONE, Bob",799,288,0,1087
,AB-25,State Representative,9,R,"KAHULA, Henry P., Jr.",55,36,0,91
,AB-26,Straight Party,,,DEMOCRATIC PARTY (D),332,234,0,566
,AB-26,Straight Party,,,INDEPENDENT PARTY (I),9,4,0,13
,AB-26,Straight Party,,,LIBERTARIAN PARTY (L),2,0,0,2
,AB-26,Straight Party,,,NONPARTISAN BALLOT (N),4,2,0,6
,AB-26,Straight Party,,,REPUBLICAN PARTY (R),104,63,0,167
,AB-26,US Representative,2,I,"STENSHOL, Shaun",7,3,0,10
,AB-26,US Representative,2,D,"HIRONO, Mazie",272,167,0,439
,AB-26,US Representative,2,R,"EVANS, Roger B.",50,42,0,92
,AB-26,US Representative,2,L,"MALLAN, Lloyd J. (Jeff)",1,0,0,1
,AB-26,State Senate,5,D,"BAKER, Roz",253,157,0,410
,AB-26,State Senate,5,D,"MULVIHILL, Bart",63,63,0,126
,AB-26,State Senate,5,R,"SHIELDS, Jan",93,56,0,149
,AB-26,State Representative,10,D,"MCKELVEY, Angus",260,194,0,454
,AB-26,State Representative,10,R,"MADDEN, Ramon K.",51,45,0,96
,AB-27,Straight Party,,,DEMOCRATIC PARTY (D),366,159,0,525
,AB-27,Straight Party,,,INDEPENDENT PARTY (I),11,2,0,13
,AB-27,Straight Party,,,LIBERTARIAN PARTY (L),1,0,0,1
,AB-27,Straight Party,,,NONPARTISAN BALLOT (N),1,0,0,1
,AB-27,Straight Party,,,REPUBLICAN PARTY (R),214,56,0,270
,AB-27,US Representative,2,I,"STENSHOL, Shaun",8,1,0,9
,AB-27,US Representative,2,D,"HIRONO, Mazie",287,113,0,400
,AB-27,US Representative,2,R,"EVANS, Roger B.",134,24,0,158
,AB-27,US Representative,2,L,"MALLAN, Lloyd J. (Jeff)",1,0,0,1
,AB-27,State Senate,5,D,"BAKER, Roz",218,93,0,311
,AB-27,State Senate,5,D,"MULVIHILL, Bart",110,53,0,163
,AB-27,State Senate,5,R,"SHIELDS, Jan",183,44,0,227
,AB-27,State Representative,11,D,"GINGERICH, Michael",97,46,0,143
,AB-27,State Representative,11,D,"BERTRAM, Joe, III",234,100,0,334
,AB-27,State Representative,11,R,"FONTAINE, George R.",164,33,0,197
,AB-28,Straight Party,,,DEMOCRATIC PARTY (D),1051,381,0,1432
,AB-28,Straight Party,,,INDEPENDENT PARTY (I),9,5,0,14
,AB-28,Straight Party,,,LIBERTARIAN PARTY (L),0,0,0,0
,AB-28,Straight Party,,,NONPARTISAN BALLOT (N),7,1,0,8
,AB-28,Straight Party,,,REPUBLICAN PARTY (R),150,37,0,187
,AB-28,US Representative,2,I,"STENSHOL, Shaun",3,3,0,6
,AB-28,US Representative,2,D,"HIRONO, Mazie",820,292,0,1112
,AB-28,US Representative,2,R,"EVANS, Roger B.",79,15,0,94
,AB-28,US Representative,2,L,"MALLAN, Lloyd J. (Jeff)",0,0,0,0
,AB-28,State Senate,6,I,"BLUMER-BUELL, John",6,2,0,8
,AB-28,State Senate,6,D,"ENGLISH, J. Kalani",755,272,0,1027
,AB-28,State Representative,12,D,"YAMASHITA, Kyle",770,250,0,1020
,AB-28,State Representative,12,D,"STARR, Summer",235,118,0,353
,AB-28,State Representative,12,R,"VIERRA, Mickey",127,25,0,152
,AB-29,Straight Party,,,DEMOCRATIC PARTY (D),488,438,0,926
,AB-29,Straight Party,,,INDEPENDENT PARTY (I),23,10,0,33
,AB-29,Straight Party,,,LIBERTARIAN PARTY (L),0,1,0,1
,AB-29,Straight Party,,,NONPARTISAN BALLOT (N),9,4,0,13
,AB-29,Straight Party,,,REPUBLICAN PARTY (R),65,60,0,125
,AB-29,US Representative,2,I,"STENSHOL, Shaun",9,5,0,14
,AB-29,US Representative,2,D,"HIRONO, Mazie",379,340,0,719
,AB-29,US Representative,2,R,"EVANS, Roger B.",57,57,0,114
,AB-29,US Representative,2,L,"MALLAN, Lloyd J. (Jeff)",0,1,0,1
,AB-29,State Senate,6,I,"BLUMER-BUELL, John",20,9,0,29
,AB-29,State Senate,6,D,"ENGLISH, J. Kalani",340,333,0,673
,AB-29,State Representative,13,D,"CARROLL, Mele",352,334,0,686
,AB-30,Straight Party,,,DEMOCRATIC PARTY (D),13,0,0,13
,AB-30,Straight Party,,,INDEPENDENT PARTY (I),2,0,0,2
,AB-30,Straight Party,,,LIBERTARIAN PARTY (L),0,0,0,0
,AB-30,Straight Party,,,NONPARTISAN BALLOT (N),0,0,0,0
,AB-30,Straight Party,,,REPUBLICAN PARTY (R),3,0,0,3
,AB-30,US Representative,2,I,"STENSHOL, Shaun",2,0,0,2
,AB-30,US Representative,2,D,"HIRONO, Mazie",11,0,0,11
,AB-30,US Representative,2,R,"EVANS, Roger B.",3,0,0,3
,AB-30,US Representative,2,L,"MALLAN, Lloyd J. (Jeff)",0,0,0,0
,AB-30,State Senate,6,I,"BLUMER-BUELL, John",2,0,0,2
,AB-30,State Senate,6,D,"ENGLISH, J. Kalani",9,0,0,9
,AB-30,State Representative,13,D,"CARROLL, Mele",8,0,0,8
,AB-31,Straight Party,,,DEMOCRATIC PARTY (D),1291,610,0,1901
,AB-31,Straight Party,,,INDEPENDENT PARTY (I),15,4,0,19
,AB-31,Straight Party,,,LIBERTARIAN PARTY (L),8,1,0,9
,AB-31,Straight Party,,,NONPARTISAN BALLOT (N),20,6,0,26
,AB-31,Straight Party,,,REPUBLICAN PARTY (R),212,86,0,298
,AB-31,US Representative,2,I,"STENSHOL, Shaun",11,2,0,13
,AB-31,US Representative,2,D,"HIRONO, Mazie",942,408,0,1350
,AB-31,US Representative,2,R,"EVANS, Roger B.",146,51,0,197
,AB-31,US Representative,2,L,"MALLAN, Lloyd J. (Jeff)",8,1,0,9
,AB-31,State Senate,7,D,"HOOSER, Gary L.",901,424,0,1325
,AB-31,State Senate,7,R,"GEORGI, JoAnne S.",171,63,0,234
,AB-31,State Representative,14,D,"MORITA, Hermina (Mina)",838,368,0,1206
,AB-32,Straight Party,,,DEMOCRATIC PARTY (D),1692,1167,0,2859
,AB-32,Straight Party,,,INDEPENDENT PARTY (I),13,12,0,25
,AB-32,Straight Party,,,LIBERTARIAN PARTY (L),7,6,0,13
,AB-32,Straight Party,,,NONPARTISAN BALLOT (N),25,13,0,38
,AB-32,Straight Party,,,REPUBLICAN PARTY (R),260,133,0,393
,AB-32,US Representative,2,I,"STENSHOL, Shaun",10,4,0,14
,AB-32,US Representative,2,D,"HIRONO, Mazie",1260,826,0,2086
,AB-32,US Representative,2,R,"EVANS, Roger B.",178,64,0,242
,AB-32,US Representative,2,L,"MALLAN, Lloyd J. (Jeff)",7,6,0,13
,AB-32,State Senate,7,D,"HOOSER, Gary L.",1146,784,0,1930
,AB-32,State Senate,7,R,"GEORGI, JoAnne S.",210,85,0,295
,AB-32,State Representative,15,D,"TOKIOKA, James Kunane",1083,737,0,1820
,AB-33,Straight Party,,,DEMOCRATIC PARTY (D),1327,583,0,1910
,AB-33,Straight Party,,,INDEPENDENT PARTY (I),14,8,0,22
,AB-33,Straight Party,,,LIBERTARIAN PARTY (L),2,3,0,5
,AB-33,Straight Party,,,NONPARTISAN BALLOT (N),16,5,0,21
,AB-33,Straight Party,,,REPUBLICAN PARTY (R),178,84,0,262
,AB-33,US Representative,2,I,"STENSHOL, Shaun",9,5,0,14
,AB-33,US Representative,2,D,"HIRONO, Mazie",954,400,0,1354
,AB-33,US Representative,2,R,"EVANS, Roger B.",124,35,0,159
,AB-33,US Representative,2,L,"MALLAN, Lloyd J. (Jeff)",2,3,0,5
,AB-33,State Senate,7,D,"HOOSER, Gary L.",826,362,0,1188
,AB-33,State Senate,7,R,"GEORGI, JoAnne S.",138,59,0,197
,AB-33,State Representative,16,D,"SAGUM, Roland D., III",778,351,0,1129
,AB-34,Straight Party,,,DEMOCRATIC PARTY (D),1624,305,0,1929
,AB-34,Straight Party,,,INDEPENDENT PARTY (I),20,4,0,24
,AB-34,Straight Party,,,LIBERTARIAN PARTY (L),9,1,0,10
,AB-34,Straight Party,,,NONPARTISAN BALLOT (N),21,4,0,25
,AB-34,Straight Party,,,REPUBLICAN PARTY (R),787,99,0,886
,AB-34,US Representative,1,D,"ABERCROMBIE, Neil",1304,246,0,1550
,AB-34,US Representative,1,R,"TATAII, Steve",318,49,0,367
,AB-34,US Representative,1,L,"AMSTERDAM, C. Kaui Jochanan",3,1,0,4
,AB-34,US Representative,1,L,"ZHAO, Li",6,0,0,6
,AB-34,State Representative,17,D,"MONK, Amy Yukiko",1030,223,0,1253
,AB-34,State Representative,17,R,"WARD, Gene",754,97,0,851
,AB-35,Straight Party,,,DEMOCRATIC PARTY (D),1606,289,0,1895
,AB-35,Straight Party,,,INDEPENDENT PARTY (I),21,5,0,26
,AB-35,Straight Party,,,LIBERTARIAN PARTY (L),13,1,0,14
,AB-35,Straight Party,,,NONPARTISAN BALLOT (N),30,3,0,33
,AB-35,Straight Party,,,REPUBLICAN PARTY (R),422,61,0,483
,AB-35,US Representative,1,D,"ABERCROMBIE, Neil",1239,227,0,1466
,AB-35,US Representative,1,R,"TATAII, Steve",370,55,0,425
,AB-35,US Representative,1,L,"AMSTERDAM, C. Kaui Jochanan",4,0,0,4
,AB-35,US Representative,1,L,"ZHAO, Li",9,1,0,10
,AB-35,State Representative,18,D,"BERG, Lyla B.",1137,212,0,1349
,AB-36,Straight Party,,,DEMOCRATIC PARTY (D),1357,257,0,1614
,AB-36,Straight Party,,,INDEPENDENT PARTY (I),7,0,0,7
,AB-36,Straight Party,,,LIBERTARIAN PARTY (L),8,3,0,11
,AB-36,Straight Party,,,NONPARTISAN BALLOT (N),18,2,0,20
,AB-36,Straight Party,,,REPUBLICAN PARTY (R),664,76,0,740
,AB-36,US Representative,1,D,"ABERCROMBIE, Neil",1095,212,0,1307
,AB-36,US Representative,1,R,"TATAII, Steve",226,24,0,250
,AB-36,US Representative,1,L,"AMSTERDAM, C. Kaui Jochanan",2,2,0,4
,AB-36,US Representative,1,L,"ZHAO, Li",5,1,0,6
,AB-36,State Representative,19,D,"ABE, Michael (Mike)",836,155,0,991
,AB-36,State Representative,19,R,"MARUMOTO, Barbara C.",638,68,0,706
,AB-37,Straight Party,,,DEMOCRATIC PARTY (D),163,19,0,182
,AB-37,Straight Party,,,INDEPENDENT PARTY (I),0,0,0,0
,AB-37,Straight Party,,,LIBERTARIAN PARTY (L),1,0,0,1
,AB-37,Straight Party,,,NONPARTISAN BALLOT (N),1,0,0,1
,AB-37,Straight Party,,,REPUBLICAN PARTY (R),51,10,0,61
,AB-37,US Representative,1,D,"ABERCROMBIE, Neil",128,16,0,144
,AB-37,US Representative,1,R,"TATAII, Steve",15,4,0,19
,AB-37,US Representative,1,L,"AMSTERDAM, C. Kaui Jochanan",0,0,0,0
,AB-37,US Representative,1,L,"ZHAO, Li",1,0,0,1
,AB-37,State Representative,19,D,"ABE, Michael (Mike)",105,11,0,116
,AB-37,State Representative,19,R,"MARUMOTO, Barbara C.",49,8,0,57
,AB-38,Straight Party,,,DEMOCRATIC PARTY (D),1112,218,0,1330
,AB-38,Straight Party,,,INDEPENDENT PARTY (I),4,0,0,4
,AB-38,Straight Party,,,LIBERTARIAN PARTY (L),6,1,0,7
,AB-38,Straight Party,,,NONPARTISAN BALLOT (N),12,2,0,14
,AB-38,Straight Party,,,REPUBLICAN PARTY (R),148,30,0,178
,AB-38,US Representative,1,D,"ABERCROMBIE, Neil",901,169,0,1070
,AB-38,US Representative,1,R,"TATAII, Steve",103,25,0,128
,AB-38,US Representative,1,L,"AMSTERDAM, C. Kaui Jochanan",2,1,0,3
,AB-38,US Representative,1,L,"ZHAO, Li",4,0,0,4
,AB-38,State Representative,20,D,"SAY, Calvin K. Y.",976,189,0,1165
,AB-38,State Representative,20,R,"ALLEN, Julia E.",131,26,0,157
,AB-39,Straight Party,,,DEMOCRATIC PARTY (D),420,79,0,499
,AB-39,Straight Party,,,INDEPENDENT PARTY (I),2,2,0,4
,AB-39,Straight Party,,,LIBERTARIAN PARTY (L),4,1,0,5
,AB-39,Straight Party,,,NONPARTISAN BALLOT (N),3,3,0,6
,AB-39,Straight Party,,,REPUBLICAN PARTY (R),89,20,0,109
,AB-39,US Representative,1,D,"ABERCROMBIE, Neil",345,65,0,410
,AB-39,US Representative,1,R,"TATAII, Steve",53,14,0,67
,AB-39,US Representative,1,L,"AMSTERDAM, C. Kaui Jochanan",3,0,0,3
,AB-39,US Representative,1,L,"ZHAO, Li",0,1,0,1
,AB-39,State Representative,20,D,"SAY, Calvin K. Y.",315,64,0,379
,AB-39,State Representative,20,R,"ALLEN, Julia E.",76,17,0,93
,AB-40,Straight Party,,,DEMOCRATIC PARTY (D),936,202,0,1138
,AB-40,Straight Party,,,INDEPENDENT PARTY (I),5,2,0,7
,AB-40,Straight Party,,,LIBERTARIAN PARTY (L),8,1,0,9
,AB-40,Straight Party,,,NONPARTISAN BALLOT (N),8,1,0,9
,AB-40,Straight Party,,,REPUBLICAN PARTY (R),125,30,0,155
,AB-40,US Representative,1,D,"ABERCROMBIE, Neil",735,160,0,895
,AB-40,US Representative,1,R,"TATAII, Steve",113,28,0,141
,AB-40,US Representative,1,L,"AMSTERDAM, C. Kaui Jochanan",3,0,0,3
,AB-40,US Representative,1,L,"ZHAO, Li",5,1,0,6
,AB-40,State Representative,21,D,"NISHIMOTO, Scott Y.",773,168,0,941
,AB-41,Straight Party,,,DEMOCRATIC PARTY (D),98,17,0,115
,AB-41,Straight Party,,,INDEPENDENT PARTY (I),1,1,0,2
,AB-41,Straight Party,,,LIBERTARIAN PARTY (L),6,1,0,7
,AB-41,Straight Party,,,NONPARTISAN BALLOT (N),2,1,0,3
,AB-41,Straight Party,,,REPUBLICAN PARTY (R),60,5,0,65
,AB-41,US Representative,1,D,"ABERCROMBIE, Neil",69,14,0,83
,AB-41,US Representative,1,R,"TATAII, Steve",55,5,0,60
,AB-41,US Representative,1,L,"AMSTERDAM, C. Kaui Jochanan",6,0,0,6
,AB-41,US Representative,1,L,"ZHAO, Li",0,1,0,1
,AB-41,State Representative,21,D,"NISHIMOTO, Scott Y.",64,13,0,77
,AB-42,Straight Party,,,DEMOCRATIC PARTY (D),128,36,0,164
,AB-42,Straight Party,,,INDEPENDENT PARTY (I),3,1,0,4
,AB-42,Straight Party,,,LIBERTARIAN PARTY (L),4,0,0,4
,AB-42,Straight Party,,,NONPARTISAN BALLOT (N),3,0,0,3
,AB-42,Straight Party,,,REPUBLICAN PARTY (R),62,15,0,77
,AB-42,US Representative,1,D,"ABERCROMBIE, Neil",113,32,0,145
,AB-42,US Representative,1,R,"TATAII, Steve",43,13,0,56
,AB-42,US Representative,1,L,"AMSTERDAM, C. Kaui Jochanan",1,0,0,1
,AB-42,US Representative,1,L,"ZHAO, Li",3,0,0,3
,AB-42,State Senate,12,D,"GALUTERIA, Brickwood M.",76,16,0,92
,AB-42,State Senate,12,D,"MIDDLETON, Carlton N.",30,14,0,44
,AB-42,State Senate,12,R,"TRIMBLE, Gordon",58,13,0,71
,AB-42,State Representative,21,D,"NISHIMOTO, Scott Y.",103,32,0,135
,AB-43,Straight Party,,,DEMOCRATIC PARTY (D),1042,239,0,1281
,AB-43,Straight Party,,,INDEPENDENT PARTY (I),11,4,0,15
,AB-43,Straight Party,,,LIBERTARIAN PARTY (L),11,0,0,11
,AB-43,Straight Party,,,NONPARTISAN BALLOT (N),12,2,0,14
,AB-43,Straight Party,,,REPUBLICAN PARTY (R),189,30,0,219
,AB-43,US Representative,1,D,"ABERCROMBIE, Neil",861,185,0,1046
,AB-43,US Representative,1,R,"TATAII, Steve",171,24,0,195
,AB-43,US Representative,1,L,"AMSTERDAM, C. Kaui Jochanan",4,0,0,4
,AB-43,US Representative,1,L,"ZHAO, Li",6,0,0,6
,AB-43,State Representative,22,D,"SAIKI, Scott K.",787,173,0,960
,AB-44,Straight Party,,,DEMOCRATIC PARTY (D),909,300,0,1209
,AB-44,Straight Party,,,INDEPENDENT PARTY (I),29,1,0,30
,AB-44,Straight Party,,,LIBERTARIAN PARTY (L),17,1,0,18
,AB-44,Straight Party,,,NONPARTISAN BALLOT (N),22,3,0,25
,AB-44,Straight Party,,,REPUBLICAN PARTY (R),467,107,0,574
,AB-44,US Representative,1,D,"ABERCROMBIE, Neil",792,245,0,1037
,AB-44,US Representative,1,R,"TATAII, Steve",299,57,0,356
,AB-44,US Representative,1,L,"AMSTERDAM, C. Kaui Jochanan",6,1,0,7
,AB-44,US Representative,1,L,"ZHAO, Li",9,0,0,9
,AB-44,State Senate,12,D,"GALUTERIA, Brickwood M.",490,184,0,674
,AB-44,State Senate,12,D,"MIDDLETON, Carlton N.",194,51,0,245
,AB-44,State Senate,12,R,"TRIMBLE, Gordon",373,86,0,459
,AB-44,State Representative,23,D,"BROWER, Tom",635,198,0,833
,AB-44,State Representative,23,R,"STEVENS, Anne V.",389,81,0,470
,AB-45,Straight Party,,,DEMOCRATIC PARTY (D),1705,375,0,2080
,AB-45,Straight Party,,,INDEPENDENT PARTY (I),10,3,0,13
,AB-45,Straight Party,,,LIBERTARIAN PARTY (L),16,2,0,18
,AB-45,Straight Party,,,NONPARTISAN BALLOT (N),23,5,0,28
,AB-45,Straight Party,,,REPUBLICAN PARTY (R),333,65,0,398
,AB-45,US Representative,1,D,"ABERCROMBIE, Neil",1430,312,0,1742
,AB-45,US Representative,1,R,"TATAII, Steve",202,30,0,232
,AB-45,US Representative,1,L,"AMSTERDAM, C. Kaui Jochanan",6,0,0,6
,AB-45,US Representative,1,L,"ZHAO, Li",10,2,0,12
,AB-45,State Representative,24,D,"CHOY, Isaac W.",950,256,0,1206
,AB-45,State Representative,24,R,"JEFFRYES, Jerilyn (Jeri)",270,52,0,322
,AB-46,Straight Party,,,DEMOCRATIC PARTY (D),808,230,0,1038
,AB-46,Straight Party,,,INDEPENDENT PARTY (I),11,3,0,14
,AB-46,Straight Party,,,LIBERTARIAN PARTY (L),16,5,0,21
,AB-46,Straight Party,,,NONPARTISAN BALLOT (N),9,3,0,12
,AB-46,Straight Party,,,REPUBLICAN PARTY (R),163,52,0,215
,AB-46,US Representative,1,D,"ABERCROMBIE, Neil",648,181,0,829
,AB-46,US Representative,1,R,"TATAII, Steve",151,43,0,194
,AB-46,US Representative,1,L,"AMSTERDAM, C. Kaui Jochanan",9,4,0,13
,AB-46,US Representative,1,L,"ZHAO, Li",7,1,0,8
,AB-46,State Representative,25,D,"BELATTI, Della A.",553,152,0,705
,AB-47,Straight Party,,,DEMOCRATIC PARTY (D),593,120,0,713
,AB-47,Straight Party,,,INDEPENDENT PARTY (I),8,2,0,10
,AB-47,Straight Party,,,LIBERTARIAN PARTY (L),6,4,0,10
,AB-47,Straight Party,,,NONPARTISAN BALLOT (N),9,0,0,9
,AB-47,Straight Party,,,REPUBLICAN PARTY (R),105,21,0,126
,AB-47,US Representative,1,D,"ABERCROMBIE, Neil",485,98,0,583
,AB-47,US Representative,1,R,"TATAII, Steve",95,18,0,113
,AB-47,US Representative,1,L,"AMSTERDAM, C. Kaui Jochanan",2,3,0,5
,AB-47,US Representative,1,L,"ZHAO, Li",4,1,0,5
,AB-47,State Representative,25,D,"BELATTI, Della A.",346,77,0,423
,AB-48,Straight Party,,,DEMOCRATIC PARTY (D),1546,434,0,1980
,AB-48,Straight Party,,,INDEPENDENT PARTY (I),21,8,0,29
,AB-48,Straight Party,,,LIBERTARIAN PARTY (L),17,6,0,23
,AB-48,Straight Party,,,NONPARTISAN BALLOT (N),19,7,0,26
,AB-48,Straight Party,,,REPUBLICAN PARTY (R),275,67,0,342
,AB-48,US Representative,1,D,"ABERCROMBIE, Neil",1259,355,0,1614
,AB-48,US Representative,1,R,"TATAII, Steve",248,55,0,303
,AB-48,US Representative,1,L,"AMSTERDAM, C. Kaui Jochanan",10,1,0,11
,AB-48,US Representative,1,L,"ZHAO, Li",7,4,0,11
,AB-48,State Representative,26,D,"LUKE, Sylvia",1140,341,0,1481
,AB-49,Straight Party,,,DEMOCRATIC PARTY (D),1059,238,0,1297
,AB-49,Straight Party,,,INDEPENDENT PARTY (I),2,1,0,3
,AB-49,Straight Party,,,LIBERTARIAN PARTY (L),5,0,0,5
,AB-49,Straight Party,,,NONPARTISAN BALLOT (N),13,4,0,17
,AB-49,Straight Party,,,REPUBLICAN PARTY (R),313,65,0,378
,AB-49,US Representative,1,D,"ABERCROMBIE, Neil",904,195,0,1099
,AB-49,US Representative,1,R,"TATAII, Steve",128,33,0,161
,AB-49,US Representative,1,L,"AMSTERDAM, C. Kaui Jochanan",3,0,0,3
,AB-49,US Representative,1,L,"ZHAO, Li",1,0,0,1
,AB-49,State Representative,27,D,"MOEPONO, Sesnita Der-Ling",577,140,0,717
,AB-49,State Representative,27,R,"CHING, Corinne Wei Lan",296,58,0,354
,AB-50,Straight Party,,,DEMOCRATIC PARTY (D),68,15,0,83
,AB-50,Straight Party,,,INDEPENDENT PARTY (I),1,0,0,1
,AB-50,Straight Party,,,LIBERTARIAN PARTY (L),0,0,0,0
,AB-50,Straight Party,,,NONPARTISAN BALLOT (N),0,0,0,0
,AB-50,Straight Party,,,REPUBLICAN PARTY (R),31,4,0,35
,AB-50,US Representative,1,D,"ABERCROMBIE, Neil",57,12,0,69
,AB-50,US Representative,1,R,"TATAII, Steve",18,1,0,19
,AB-50,US Representative,1,L,"AMSTERDAM, C. Kaui Jochanan",0,0,0,0
,AB-50,US Representative,1,L,"ZHAO, Li",0,0,0,0
,AB-50,State Representative,27,D,"MOEPONO, Sesnita Der-Ling",35,8,0,43
,AB-50,State Representative,27,R,"CHING, Corinne Wei Lan",29,4,0,33
,AB-51,Straight Party,,,DEMOCRATIC PARTY (D),133,41,0,174
,AB-51,Straight Party,,,INDEPENDENT PARTY (I),0,0,0,0
,AB-51,Straight Party,,,LIBERTARIAN PARTY (L),1,0,0,1
,AB-51,Straight Party,,,NONPARTISAN BALLOT (N),0,1,0,1
,AB-51,Straight Party,,,REPUBLICAN PARTY (R),18,6,0,24
,AB-51,US Representative,1,D,"ABERCROMBIE, Neil",101,38,0,139
,AB-51,US Representative,1,R,"TATAII, Steve",9,5,0,14
,AB-51,US Representative,1,L,"AMSTERDAM, C. Kaui Jochanan",0,0,0,0
,AB-51,US Representative,1,L,"ZHAO, Li",0,0,0,0
,AB-51,State Representative,28,D,"RHOADS, Karl",89,20,0,109
,AB-52,Straight Party,,,DEMOCRATIC PARTY (D),158,33,0,191
,AB-52,Straight Party,,,INDEPENDENT PARTY (I),3,1,0,4
,AB-52,Straight Party,,,LIBERTARIAN PARTY (L),1,0,0,1
,AB-52,Straight Party,,,NONPARTISAN BALLOT (N),3,5,0,8
,AB-52,Straight Party,,,REPUBLICAN PARTY (R),18,5,0,23
,AB-52,US Representative,1,D,"ABERCROMBIE, Neil",134,27,0,161
,AB-52,US Representative,1,R,"TATAII, Steve",15,5,0,20
,AB-52,US Representative,1,L,"AMSTERDAM, C. Kaui Jochanan",0,0,0,0
