county,precinct,office,district,candidate,party,votes,mail,election_day,early_voting
Salt Lake,MIL014,U.S. REPRESENTATIVE DISTRICT,4,TRENT CHRISTENSEN,REP,15,15,0,0
Salt Lake,MIL015,U.S. REPRESENTATIVE DISTRICT,4,BURGESS OWENS,REP,80,78,2,0
Salt Lake,MIL015,U.S. REPRESENTATIVE DISTRICT,4,"JAY ""JAYMAC"" MCFARLAND",REP,48,46,2,0
Salt Lake,MIL015,U.S. REPRESENTATIVE DISTRICT,4,KIM COLEMAN,REP,36,36,0,0
Salt Lake,MIL015,U.S. REPRESENTATIVE DISTRICT,4,TRENT CHRISTENSEN,REP,24,24,0,0
Salt Lake,MIL016,U.S. REPRESENTATIVE DISTRICT,4,BURGESS OWENS,REP,128,121,7,0
Salt Lake,MIL016,U.S. REPRESENTATIVE DISTRICT,4,"JAY ""JAYMAC"" MCFARLAND",REP,80,78,2,0
Salt Lake,MIL016,U.S. REPRESENTATIVE DISTRICT,4,KIM COLEMAN,REP,72,71,1,0
Salt Lake,MIL016,U.S. REPRESENTATIVE DISTRICT,4,TRENT CHRISTENSEN,REP,44,42,2,0
Salt Lake,MIL017,U.S. REPRESENTATIVE DISTRICT,4,BURGESS OWENS,REP,36,36,0,0
Salt Lake,MIL017,U.S. REPRESENTATIVE DISTRICT,4,"JAY ""JAYMAC"" MCFARLAND",REP,36,36,0,0
Salt Lake,MIL017,U.S. REPRESENTATIVE DISTRICT,4,KIM COLEMAN,REP,24,22,2,0
Salt Lake,MIL017,U.S. REPRESENTATIVE DISTRICT,4,TRENT CHRISTENSEN,REP,10,10,0,0
Salt Lake,MIL018,U.S. REPRESENTATIVE DISTRICT,4,BURGESS OWENS,REP,87,85,2,0
Salt Lake,MIL018,U.S. REPRESENTATIVE DISTRICT,4,"JAY ""JAYMAC"" MCFARLAND",REP,49,47,2,0
Salt Lake,MIL018,U.S. REPRESENTATIVE DISTRICT,4,KIM COLEMAN,REP,57,57,0,0
Salt Lake,MIL018,U.S. REPRESENTATIVE DISTRICT,4,TRENT CHRISTENSEN,REP,28,28,0,0
Salt Lake,MIL019,U.S. REPRESENTATIVE DISTRICT,4,BURGESS OWENS,REP,114,112,2,0
Salt Lake,MIL019,U.S. REPRESENTATIVE DISTRICT,4,"JAY ""JAYMAC"" MCFARLAND",REP,56,56,0,0
Salt Lake,MIL019,U.S. REPRESENTATIVE DISTRICT,4,KIM COLEMAN,REP,55,55,0,0
Salt Lake,MIL019,U.S. REPRESENTATIVE DISTRICT,4,TRENT CHRISTENSEN,REP,24,24,0,0
Salt Lake,MIL020,U.S. REPRESENTATIVE DISTRICT,4,BURGESS OWENS,REP,61,61,0,0
Salt Lake,MIL020,U.S. REPRESENTATIVE DISTRICT,4,"JAY ""JAYMAC"" MCFARLAND",REP,40,39,1,0
Salt Lake,MIL020,U.S. REPRESENTATIVE DISTRICT,4,KIM COLEMAN,REP,31,31,0,0
Salt Lake,MIL020,U.S. REPRESENTATIVE DISTRICT,4,TRENT CHRISTENSEN,REP,15,14,1,0
Salt Lake,MIL021,U.S. REPRESENTATIVE DISTRICT,4,BURGESS OWENS,REP,73,73,0,0
Salt Lake,MIL021,U.S. REPRESENTATIVE DISTRICT,4,"JAY ""JAYMAC"" MCFARLAND",REP,43,41,2,0
Salt Lake,MIL021,U.S. REPRESENTATIVE DISTRICT,4,KIM COLEMAN,REP,44,44,0,0
Salt Lake,MIL021,U.S. REPRESENTATIVE DISTRICT,4,TRENT CHRISTENSEN,REP,21,21,0,0
Salt Lake,MIL022,U.S. REPRESENTATIVE DISTRICT,4,BURGESS OWENS,REP,130,130,0,0
Salt Lake,MIL022,U.S. REPRESENTATIVE DISTRICT,4,"JAY ""JAYMAC"" MCFARLAND",REP,83,81,2,0
Salt Lake,MIL022,U.S. REPRESENTATIVE DISTRICT,4,KIM COLEMAN,REP,43,43,0,0
Salt Lake,MIL022,U.S. REPRESENTATIVE DISTRICT,4,TRENT CHRISTENSEN,REP,17,17,0,0
Salt Lake,MIL023,U.S. REPRESENTATIVE DISTRICT,4,BURGESS OWENS,REP,78,75,3,0
Salt Lake,MIL023,U.S. REPRESENTATIVE DISTRICT,4,"JAY ""JAYMAC"" MCFARLAND",REP,69,69,0,0
Salt Lake,MIL023,U.S. REPRESENTATIVE DISTRICT,4,KIM COLEMAN,REP,55,55,0,0
Salt Lake,MIL023,U.S. REPRESENTATIVE DISTRICT,4,TRENT CHRISTENSEN,REP,21,21,0,0
Salt Lake,MIL024,U.S. REPRESENTATIVE DISTRICT,4,BURGESS OWENS,REP,110,110,0,0
Salt Lake,MIL024,U.S. REPRESENTATIVE DISTRICT,4,"JAY ""JAYMAC"" MCFARLAND",REP,57,57,0,0
Salt Lake,MIL024,U.S. REPRESENTATIVE DISTRICT,4,KIM COLEMAN,REP,53,52,1,0
Salt Lake,MIL024,U.S. REPRESENTATIVE DISTRICT,4,TRENT CHRISTENSEN,REP,26,26,0,0
Salt Lake,MIL025,U.S. REPRESENTATIVE DISTRICT,4,BURGESS OWENS,REP,77,77,0,0
Salt Lake,MIL025,U.S. REPRESENTATIVE DISTRICT,4,"JAY ""JAYMAC"" MCFARLAND",REP,69,69,0,0
Salt Lake,MIL025,U.S. REPRESENTATIVE DISTRICT,4,KIM COLEMAN,REP,53,48,5,0
Salt Lake,MIL025,U.S. REPRESENTATIVE DISTRICT,4,TRENT CHRISTENSEN,REP,20,19,1,0
Salt Lake,MIL026,U.S. REPRESENTATIVE DISTRICT,4,BURGESS OWENS,REP,99,99,0,0
Salt Lake,MIL026,U.S. REPRESENTATIVE DISTRICT,4,"JAY ""JAYMAC"" MCFARLAND",REP,56,55,1,0
Salt Lake,MIL026,U.S. REPRESENTATIVE DISTRICT,4,KIM COLEMAN,REP,53,50,3,0
Salt Lake,MIL026,U.S. REPRESENTATIVE DISTRICT,4,TRENT CHRISTENSEN,REP,15,15,0,0
Salt Lake,MIL027,U.S. REPRESENTATIVE DISTRICT,4,BURGESS OWENS,REP,168,168,0,0
Salt Lake,MIL027,U.S. REPRESENTATIVE DISTRICT,4,"JAY ""JAYMAC"" MCFARLAND",REP,91,91,0,0
Salt Lake,MIL027,U.S. REPRESENTATIVE DISTRICT,4,KIM COLEMAN,REP,74,73,1,0
Salt Lake,MIL027,U.S. REPRESENTATIVE DISTRICT,4,TRENT CHRISTENSEN,REP,39,39,0,0
Salt Lake,MIL028,U.S. REPRESENTATIVE DISTRICT,4,BURGESS OWENS,REP,177,174,3,0
Salt Lake,MIL028,U.S. REPRESENTATIVE DISTRICT,4,"JAY ""JAYMAC"" MCFARLAND",REP,77,77,0,0
Salt Lake,MIL028,U.S. REPRESENTATIVE DISTRICT,4,KIM COLEMAN,REP,55,55,0,0
Salt Lake,MIL028,U.S. REPRESENTATIVE DISTRICT,4,TRENT CHRISTENSEN,REP,52,52,0,0
Salt Lake,MIL029,U.S. REPRESENTATIVE DISTRICT,4,BURGESS OWENS,REP,70,70,0,0
Salt Lake,MIL029,U.S. REPRESENTATIVE DISTRICT,4,"JAY ""JAYMAC"" MCFARLAND",REP,52,52,0,0
Salt Lake,MIL029,U.S. REPRESENTATIVE DISTRICT,4,KIM COLEMAN,REP,45,45,0,0
Salt Lake,MIL029,U.S. REPRESENTATIVE DISTRICT,4,TRENT CHRISTENSEN,REP,14,14,0,0
Salt Lake,MIL030,U.S. REPRESENTATIVE DISTRICT,4,BURGESS OWENS,REP,76,75,1,0
Salt Lake,MIL030,U.S. REPRESENTATIVE DISTRICT,4,"JAY ""JAYMAC"" MCFARLAND",REP,52,52,0,0
Salt Lake,MIL030,U.S. REPRESENTATIVE DISTRICT,4,KIM COLEMAN,REP,47,47,0,0
Salt Lake,MIL030,U.S. REPRESENTATIVE DISTRICT,4,TRENT CHRISTENSEN,REP,17,17,0,0
Salt Lake,MIL031,U.S. REPRESENTATIVE DISTRICT,4,BURGESS OWENS,REP,96,96,0,0
Salt Lake,MIL031,U.S. REPRESENTATIVE DISTRICT,4,"JAY ""JAYMAC"" MCFARLAND",REP,88,88,0,0
Salt Lake,MIL031,U.S. REPRESENTATIVE DISTRICT,4,KIM COLEMAN,REP,46,46,0,0
Salt Lake,MIL031,U.S. REPRESENTATIVE DISTRICT,4,TRENT CHRISTENSEN,REP,28,28,0,0
Salt Lake,MIL032,U.S. REPRESENTATIVE DISTRICT,4,BURGESS OWENS,REP,112,110,2,0
Salt Lake,MIL032,U.S. REPRESENTATIVE DISTRICT,4,"JAY ""JAYMAC"" MCFARLAND",REP,69,68,1,0
Salt Lake,MIL032,U.S. REPRESENTATIVE DISTRICT,4,KIM COLEMAN,REP,58,56,2,0
Salt Lake,MIL032,U.S. REPRESENTATIVE DISTRICT,4,TRENT CHRISTENSEN,REP,23,23,0,0
Salt Lake,MIL033,U.S. REPRESENTATIVE DISTRICT,4,BURGESS OWENS,REP,132,132,0,0
Salt Lake,MIL033,U.S. REPRESENTATIVE DISTRICT,4,"JAY ""JAYMAC"" MCFARLAND",REP,97,96,1,0
Salt Lake,MIL033,U.S. REPRESENTATIVE DISTRICT,4,KIM COLEMAN,REP,50,50,0,0
Salt Lake,MIL033,U.S. REPRESENTATIVE DISTRICT,4,TRENT CHRISTENSEN,REP,31,31,0,0
Salt Lake,MIL034,U.S. REPRESENTATIVE DISTRICT,4,BURGESS OWENS,REP,167,166,1,0
Salt Lake,MIL034,U.S. REPRESENTATIVE DISTRICT,4,"JAY ""JAYMAC"" MCFARLAND",REP,73,72,1,0
Salt Lake,MIL034,U.S. REPRESENTATIVE DISTRICT,4,KIM COLEMAN,REP,62,62,0,0
Salt Lake,MIL034,U.S. REPRESENTATIVE DISTRICT,4,TRENT CHRISTENSEN,REP,37,37,0,0
Salt Lake,MIL035,U.S. REPRESENTATIVE DISTRICT,4,BURGESS OWENS,REP,125,125,0,0
Salt Lake,MIL035,U.S. REPRESENTATIVE DISTRICT,4,"JAY ""JAYMAC"" MCFARLAND",REP,79,78,1,0
Salt Lake,MIL035,U.S. REPRESENTATIVE DISTRICT,4,KIM COLEMAN,REP,73,73,0,0
Salt Lake,MIL035,U.S. REPRESENTATIVE DISTRICT,4,TRENT CHRISTENSEN,REP,39,39,0,0
Salt Lake,MIL036,U.S. REPRESENTATIVE DISTRICT,4,BURGESS OWENS,REP,150,148,2,0
Salt Lake,MIL036,U.S. REPRESENTATIVE DISTRICT,4,"JAY ""JAYMAC"" MCFARLAND",REP,69,68,1,0
Salt Lake,MIL036,U.S. REPRESENTATIVE DISTRICT,4,KIM COLEMAN,REP,73,72,1,0
Salt Lake,MIL036,U.S. REPRESENTATIVE DISTRICT,4,TRENT CHRISTENSEN,REP,28,28,0,0
Salt Lake,MIL037,U.S. REPRESENTATIVE DISTRICT,4,BURGESS OWENS,REP,98,98,0,0
Salt Lake,MIL037,U.S. REPRESENTATIVE DISTRICT,4,"JAY ""JAYMAC"" MCFARLAND",REP,63,63,0,0
Salt Lake,MIL037,U.S. REPRESENTATIVE DISTRICT,4,KIM COLEMAN,REP,30,30,0,0
Salt Lake,MIL037,U.S. REPRESENTATIVE DISTRICT,4,TRENT CHRISTENSEN,REP,12,12,0,0
Salt Lake,MIL038,U.S. REPRESENTATIVE DISTRICT,4,BURGESS OWENS,REP,62,62,0,0
Salt Lake,MIL038,U.S. REPRESENTATIVE DISTRICT,4,"JAY ""JAYMAC"" MCFARLAND",REP,60,60,0,0
Salt Lake,MIL038,U.S. REPRESENTATIVE DISTRICT,4,KIM COLEMAN,REP,47,47,0,0
Salt Lake,MIL038,U.S. REPRESENTATIVE DISTRICT,4,TRENT CHRISTENSEN,REP,15,15,0,0
Salt Lake,MIL039,U.S. REPRESENTATIVE DISTRICT,4,BURGESS OWENS,REP,133,133,0,0
Salt Lake,MIL039,U.S. REPRESENTATIVE DISTRICT,4,"JAY ""JAYMAC"" MCFARLAND",REP,69,67,2,0
Salt Lake,MIL039,U.S. REPRESENTATIVE DISTRICT,4,KIM COLEMAN,REP,38,37,1,0
Salt Lake,MIL039,U.S. REPRESENTATIVE DISTRICT,4,TRENT CHRISTENSEN,REP,25,25,0,0
Salt Lake,MIL040,U.S. REPRESENTATIVE DISTRICT,4,BURGESS OWENS,REP,68,67,1,0
Salt Lake,MIL040,U.S. REPRESENTATIVE DISTRICT,4,"JAY ""JAYMAC"" MCFARLAND",REP,38,38,0,0
Salt Lake,MIL040,U.S. REPRESENTATIVE DISTRICT,4,KIM COLEMAN,REP,60,60,0,0
Salt Lake,MIL040,U.S. REPRESENTATIVE DISTRICT,4,TRENT CHRISTENSEN,REP,30,30,0,0
Salt Lake,MIL041,U.S. REPRESENTATIVE DISTRICT,4,BURGESS OWENS,REP,97,95,2,0
Salt Lake,MIL041,U.S. REPRESENTATIVE DISTRICT,4,"JAY ""JAYMAC"" MCFARLAND",REP,33,32,1,0
Salt Lake,MIL041,U.S. REPRESENTATIVE DISTRICT,4,KIM COLEMAN,REP,34,34,0,0
Salt Lake,MIL041,U.S. REPRESENTATIVE DISTRICT,4,TRENT CHRISTENSEN,REP,26,26,0,0
Salt Lake,MIL042,U.S. REPRESENTATIVE DISTRICT,4,BURGESS OWENS,REP,100,99,1,0
Salt Lake,MIL042,U.S. REPRESENTATIVE DISTRICT,4,"JAY ""JAYMAC"" MCFARLAND",REP,52,52,0,0
Salt Lake,MIL042,U.S. REPRESENTATIVE DISTRICT,4,KIM COLEMAN,REP,43,43,0,0
Salt Lake,MIL042,U.S. REPRESENTATIVE DISTRICT,4,TRENT CHRISTENSEN,REP,24,22,2,0
Salt Lake,MIL043,U.S. REPRESENTATIVE DISTRICT,4,BURGESS OWENS,REP,97,95,2,0
Salt Lake,MIL043,U.S. REPRESENTATIVE DISTRICT,4,"JAY ""JAYMAC"" MCFARLAND",REP,56,56,0,0
Salt Lake,MIL043,U.S. REPRESENTATIVE DISTRICT,4,KIM COLEMAN,REP,48,48,0,0
Salt Lake,MIL043,U.S. REPRESENTATIVE DISTRICT,4,TRENT CHRISTENSEN,REP,29,29,0,0
Salt Lake,MIL045,U.S. REPRESENTATIVE DISTRICT,4,BURGESS OWENS,REP,86,86,0,0
Salt Lake,MIL045,U.S. REPRESENTATIVE DISTRICT,4,"JAY ""JAYMAC"" MCFARLAND",REP,51,51,0,0
Salt Lake,MIL045,U.S. REPRESENTATIVE DISTRICT,4,KIM COLEMAN,REP,43,43,0,0
Salt Lake,MIL045,U.S. REPRESENTATIVE DISTRICT,4,TRENT CHRISTENSEN,REP,20,20,0,0
Salt Lake,MIL046,U.S. REPRESENTATIVE DISTRICT,4,BURGESS OWENS,REP,39,39,0,0
Salt Lake,MIL046,U.S. REPRESENTATIVE DISTRICT,4,"JAY ""JAYMAC"" MCFARLAND",REP,19,19,0,0
Salt Lake,MIL046,U.S. REPRESENTATIVE DISTRICT,4,KIM COLEMAN,REP,29,27,2,0
Salt Lake,MIL046,U.S. REPRESENTATIVE DISTRICT,4,TRENT CHRISTENSEN,REP,18,18,0,0
Salt Lake,MUR001,U.S. REPRESENTATIVE DISTRICT,4,BURGESS OWENS,REP,0,0,0,0
Salt Lake,MUR001,U.S. REPRESENTATIVE DISTRICT,4,"JAY ""JAYMAC"" MCFARLAND",REP,1,1,0,0
Salt Lake,MUR001,U.S. REPRESENTATIVE DISTRICT,4,KIM COLEMAN,REP,2,1,1,0
Salt Lake,MUR001,U.S. REPRESENTATIVE DISTRICT,4,TRENT CHRISTENSEN,REP,0,0,0,0
Salt Lake,MUR002,U.S. REPRESENTATIVE DISTRICT,4,BURGESS OWENS,REP,47,45,2,0
Salt Lake,MUR002,U.S. REPRESENTATIVE DISTRICT,4,"JAY ""JAYMAC"" MCFARLAND",REP,34,33,1,0
Salt Lake,MUR002,U.S. REPRESENTATIVE DISTRICT,4,KIM COLEMAN,REP,33,31,2,0
Salt Lake,MUR002,U.S. REPRESENTATIVE DISTRICT,4,TRENT CHRISTENSEN,REP,14,14,0,0
Salt Lake,MUR003,U.S. REPRESENTATIVE DISTRICT,4,BURGESS OWENS,REP,35,35,0,0
Salt Lake,MUR003,U.S. REPRESENTATIVE DISTRICT,4,"JAY ""JAYMAC"" MCFARLAND",REP,9,9,0,0
Salt Lake,MUR003,U.S. REPRESENTATIVE DISTRICT,4,KIM COLEMAN,REP,26,25,1,0
Salt Lake,MUR003,U.S. REPRESENTATIVE DISTRICT,4,TRENT CHRISTENSEN,REP,9,9,0,0
Salt Lake,MUR004,U.S. REPRESENTATIVE DISTRICT,4,BURGESS OWENS,REP,83,83,0,0
Salt Lake,MUR004,U.S. REPRESENTATIVE DISTRICT,4,"JAY ""JAYMAC"" MCFARLAND",REP,29,29,0,0
Salt Lake,MUR004,U.S. REPRESENTATIVE DISTRICT,4,KIM COLEMAN,REP,54,54,0,0
Salt Lake,MUR004,U.S. REPRESENTATIVE DISTRICT,4,TRENT CHRISTENSEN,REP,30,30,0,0
Salt Lake,MUR005,U.S. REPRESENTATIVE DISTRICT,4,BURGESS OWENS,REP,66,66,0,0
Salt Lake,MUR005,U.S. REPRESENTATIVE DISTRICT,4,"JAY ""JAYMAC"" MCFARLAND",REP,37,37,0,0
Salt Lake,MUR005,U.S. REPRESENTATIVE DISTRICT,4,KIM COLEMAN,REP,50,50,0,0
Salt Lake,MUR005,U.S. REPRESENTATIVE DISTRICT,4,TRENT CHRISTENSEN,REP,12,12,0,0
Salt Lake,MUR006,U.S. REPRESENTATIVE DISTRICT,4,BURGESS OWENS,REP,0,0,0,0
Salt Lake,MUR006,U.S. REPRESENTATIVE DISTRICT,4,"JAY ""JAYMAC"" MCFARLAND",REP,0,0,0,0
Salt Lake,MUR006,U.S. REPRESENTATIVE DISTRICT,4,KIM COLEMAN,REP,0,0,0,0
Salt Lake,MUR006,U.S. REPRESENTATIVE DISTRICT,4,TRENT CHRISTENSEN,REP,0,0,0,0
Salt Lake,MUR007,U.S. REPRESENTATIVE DISTRICT,4,BURGESS OWENS,REP,94,94,0,0
Salt Lake,MUR007,U.S. REPRESENTATIVE DISTRICT,4,"JAY ""JAYMAC"" MCFARLAND",REP,51,51,0,0
Salt Lake,MUR007,U.S. REPRESENTATIVE DISTRICT,4,KIM COLEMAN,REP,51,51,0,0
Salt Lake,MUR007,U.S. REPRESENTATIVE DISTRICT,4,TRENT CHRISTENSEN,REP,21,21,0,0
Salt Lake,MUR008,U.S. REPRESENTATIVE DISTRICT,4,BURGESS OWENS,REP,125,124,1,0
Salt Lake,MUR008,U.S. REPRESENTATIVE DISTRICT,4,"JAY ""JAYMAC"" MCFARLAND",REP,64,64,0,0
Salt Lake,MUR008,U.S. REPRESENTATIVE DISTRICT,4,KIM COLEMAN,REP,64,64,0,0
Salt Lake,MUR008,U.S. REPRESENTATIVE DISTRICT,4,TRENT CHRISTENSEN,REP,20,20,0,0
Salt Lake,MUR009,U.S. REPRESENTATIVE DISTRICT,4,BURGESS OWENS,REP,36,36,0,0
Salt Lake,MUR009,U.S. REPRESENTATIVE DISTRICT,4,"JAY ""JAYMAC"" MCFARLAND",REP,24,24,0,0
Salt Lake,MUR009,U.S. REPRESENTATIVE DISTRICT,4,KIM COLEMAN,REP,26,26,0,0
Salt Lake,MUR009,U.S. REPRESENTATIVE DISTRICT,4,TRENT CHRISTENSEN,REP,9,9,0,0
Salt Lake,MUR010,U.S. REPRESENTATIVE DISTRICT,4,BURGESS OWENS,REP,6,6,0,0
Salt Lake,MUR010,U.S. REPRESENTATIVE DISTRICT,4,"JAY ""JAYMAC"" MCFARLAND",REP,3,3,0,0
Salt Lake,MUR010,U.S. REPRESENTATIVE DISTRICT,4,KIM COLEMAN,REP,5,5,0,0
Salt Lake,MUR010,U.S. REPRESENTATIVE DISTRICT,4,TRENT CHRISTENSEN,REP,0,0,0,0
Salt Lake,MUR011,U.S. REPRESENTATIVE DISTRICT,4,BURGESS OWENS,REP,94,92,2,0
Salt Lake,MUR011,U.S. REPRESENTATIVE DISTRICT,4,"JAY ""JAYMAC"" MCFARLAND",REP,45,45,0,0
Salt Lake,MUR011,U.S. REPRESENTATIVE DISTRICT,4,KIM COLEMAN,REP,53,53,0,0
Salt Lake,MUR011,U.S. REPRESENTATIVE DISTRICT,4,TRENT CHRISTENSEN,REP,15,15,0,0
Salt Lake,MUR012,U.S. REPRESENTATIVE DISTRICT,4,BURGESS OWENS,REP,96,94,2,0
Salt Lake,MUR012,U.S. REPRESENTATIVE DISTRICT,4,"JAY ""JAYMAC"" MCFARLAND",REP,39,38,1,0
Salt Lake,MUR012,U.S. REPRESENTATIVE DISTRICT,4,KIM COLEMAN,REP,51,51,0,0
Salt Lake,MUR012,U.S. REPRESENTATIVE DISTRICT,4,TRENT CHRISTENSEN,REP,31,31,0,0
Salt Lake,MUR013,U.S. REPRESENTATIVE DISTRICT,4,BURGESS OWENS,REP,23,23,0,0
Salt Lake,MUR013,U.S. REPRESENTATIVE DISTRICT,4,"JAY ""JAYMAC"" MCFARLAND",REP,12,12,0,0
Salt Lake,MUR013,U.S. REPRESENTATIVE DISTRICT,4,KIM COLEMAN,REP,4,3,1,0
Salt Lake,MUR013,U.S. REPRESENTATIVE DISTRICT,4,TRENT CHRISTENSEN,REP,8,8,0,0
Salt Lake,MUR014,U.S. REPRESENTATIVE DISTRICT,4,BURGESS OWENS,REP,84,82,2,0
Salt Lake,MUR014,U.S. REPRESENTATIVE DISTRICT,4,"JAY ""JAYMAC"" MCFARLAND",REP,43,42,1,0
Salt Lake,MUR014,U.S. REPRESENTATIVE DISTRICT,4,KIM COLEMAN,REP,33,33,0,0
Salt Lake,MUR014,U.S. REPRESENTATIVE DISTRICT,4,TRENT CHRISTENSEN,REP,16,16,0,0
Salt Lake,MUR015,U.S. REPRESENTATIVE DISTRICT,4,BURGESS OWENS,REP,87,85,2,0
Salt Lake,MUR015,U.S. REPRESENTATIVE DISTRICT,4,"JAY ""JAYMAC"" MCFARLAND",REP,38,38,0,0
Salt Lake,MUR015,U.S. REPRESENTATIVE DISTRICT,4,KIM COLEMAN,REP,32,32,0,0
Salt Lake,MUR015,U.S. REPRESENTATIVE DISTRICT,4,TRENT CHRISTENSEN,REP,14,14,0,0
Salt Lake,MUR016,U.S. REPRESENTATIVE DISTRICT,4,BURGESS OWENS,REP,95,92,3,0
Salt Lake,MUR016,U.S. REPRESENTATIVE DISTRICT,4,"JAY ""JAYMAC"" MCFARLAND",REP,41,41,0,0
Salt Lake,MUR016,U.S. REPRESENTATIVE DISTRICT,4,KIM COLEMAN,REP,47,47,0,0
Salt Lake,MUR016,U.S. REPRESENTATIVE DISTRICT,4,TRENT CHRISTENSEN,REP,26,26,0,0
Salt Lake,MUR017,U.S. REPRESENTATIVE DISTRICT,4,BURGESS OWENS,REP,25,24,1,0
Salt Lake,MUR017,U.S. REPRESENTATIVE DISTRICT,4,"JAY ""JAYMAC"" MCFARLAND",REP,24,24,0,0
Salt Lake,MUR017,U.S. REPRESENTATIVE DISTRICT,4,KIM COLEMAN,REP,15,15,0,0
Salt Lake,MUR017,U.S. REPRESENTATIVE DISTRICT,4,TRENT CHRISTENSEN,REP,5,5,0,0
Salt Lake,MUR018,U.S. REPRESENTATIVE DISTRICT,4,BURGESS OWENS,REP,142,141,1,0
Salt Lake,MUR018,U.S. REPRESENTATIVE DISTRICT,4,"JAY ""JAYMAC"" MCFARLAND",REP,67,67,0,0
Salt Lake,MUR018,U.S. REPRESENTATIVE DISTRICT,4,KIM COLEMAN,REP,48,46,2,0
Salt Lake,MUR018,U.S. REPRESENTATIVE DISTRICT,4,TRENT CHRISTENSEN,REP,28,28,0,0
Salt Lake,MUR019,U.S. REPRESENTATIVE DISTRICT,4,BURGESS OWENS,REP,46,46,0,0
Salt Lake,MUR019,U.S. REPRESENTATIVE DISTRICT,4,"JAY ""JAYMAC"" MCFARLAND",REP,26,23,3,0
Salt Lake,MUR019,U.S. REPRESENTATIVE DISTRICT,4,KIM COLEMAN,REP,33,33,0,0
Salt Lake,MUR019,U.S. REPRESENTATIVE DISTRICT,4,TRENT CHRISTENSEN,REP,16,16,0,0
Salt Lake,MUR020,U.S. REPRESENTATIVE DISTRICT,4,BURGESS OWENS,REP,118,116,2,0
Salt Lake,MUR020,U.S. REPRESENTATIVE DISTRICT,4,"JAY ""JAYMAC"" MCFARLAND",REP,73,72,1,0
Salt Lake,MUR020,U.S. REPRESENTATIVE DISTRICT,4,KIM COLEMAN,REP,51,51,0,0
Salt Lake,MUR020,U.S. REPRESENTATIVE DISTRICT,4,TRENT CHRISTENSEN,REP,18,18,0,0
Salt Lake,MUR021,U.S. REPRESENTATIVE DISTRICT,4,BURGESS OWENS,REP,78,74,4,0
Salt Lake,MUR021,U.S. REPRESENTATIVE DISTRICT,4,"JAY ""JAYMAC"" MCFARLAND",REP,65,65,0,0
Salt Lake,MUR021,U.S. REPRESENTATIVE DISTRICT,4,KIM COLEMAN,REP,54,52,2,0
Salt Lake,MUR021,U.S. REPRESENTATIVE DISTRICT,4,TRENT CHRISTENSEN,REP,16,15,1,0
Salt Lake,MUR022,U.S. REPRESENTATIVE DISTRICT,4,BURGESS OWENS,REP,17,17,0,0
Salt Lake,MUR022,U.S. REPRESENTATIVE DISTRICT,4,"JAY ""JAYMAC"" MCFARLAND",REP,14,14,0,0
Salt Lake,MUR022,U.S. REPRESENTATIVE DISTRICT,4,KIM COLEMAN,REP,7,7,0,0
Salt Lake,MUR022,U.S. REPRESENTATIVE DISTRICT,4,TRENT CHRISTENSEN,REP,2,2,0,0
Salt Lake,MUR023,U.S. REPRESENTATIVE DISTRICT,4,BURGESS OWENS,REP,81,80,1,0
Salt Lake,MUR023,U.S. REPRESENTATIVE DISTRICT,4,"JAY ""JAYMAC"" MCFARLAND",REP,41,40,1,0
Salt Lake,MUR023,U.S. REPRESENTATIVE DISTRICT,4,KIM COLEMAN,REP,44,42,2,0
Salt Lake,MUR023,U.S. REPRESENTATIVE DISTRICT,4,TRENT CHRISTENSEN,REP,17,16,1,0
Salt Lake,MUR024,U.S. REPRESENTATIVE DISTRICT,4,BURGESS OWENS,REP,80,77,3,0
Salt Lake,MUR024,U.S. REPRESENTATIVE DISTRICT,4,"JAY ""JAYMAC"" MCFARLAND",REP,41,41,0,0
Salt Lake,MUR024,U.S. REPRESENTATIVE DISTRICT,4,KIM COLEMAN,REP,42,41,1,0
Salt Lake,MUR024,U.S. REPRESENTATIVE DISTRICT,4,TRENT CHRISTENSEN,REP,20,18,2,0
Salt Lake,MUR025,U.S. REPRESENTATIVE DISTRICT,4,BURGESS OWENS,REP,67,66,1,0
Salt Lake,MUR025,U.S. REPRESENTATIVE DISTRICT,4,"JAY ""JAYMAC"" MCFARLAND",REP,42,41,1,0
Salt Lake,MUR025,U.S. REPRESENTATIVE DISTRICT,4,KIM COLEMAN,REP,34,34,0,0
Salt Lake,MUR025,U.S. REPRESENTATIVE DISTRICT,4,TRENT CHRISTENSEN,REP,12,12,0,0
Salt Lake,MUR027,U.S. REPRESENTATIVE DISTRICT,4,BURGESS OWENS,REP,91,89,2,0
Salt Lake,MUR027,U.S. REPRESENTATIVE DISTRICT,4,"JAY ""JAYMAC"" MCFARLAND",REP,58,58,0,0
Salt Lake,MUR027,U.S. REPRESENTATIVE DISTRICT,4,KIM COLEMAN,REP,67,67,0,0
Salt Lake,MUR027,U.S. REPRESENTATIVE DISTRICT,4,TRENT CHRISTENSEN,REP,32,32,0,0
Salt Lake,MUR029,U.S. REPRESENTATIVE DISTRICT,4,BURGESS OWENS,REP,175,174,1,0
Salt Lake,MUR029,U.S. REPRESENTATIVE DISTRICT,4,"JAY ""JAYMAC"" MCFARLAND",REP,94,94,0,0
Salt Lake,MUR029,U.S. REPRESENTATIVE DISTRICT,4,KIM COLEMAN,REP,70,69,1,0
